,Ipv,Vpv,Vdc,ia,ib,ic,va,vb,vc,Iabc,If,Vabc,Vf
203,1.428717041015624,101.84326171875,144.90234375,-0.43859960937500003,-0.03759765625,0.46679199218750006,112.40286254882801,36.02590942382814,-147.25386555991523,0.495459362401985,49.99999756051572,155.34560956139381,50.00000243948428
204,1.41982421875,101.868896484375,144.84375,-0.41845800781250003,-0.067138671875,0.46679199218750006,108.5743713378904,40.353454589843764,-148.7237040201966,0.49545936308590405,49.99999634077358,155.33561605825622,50.00000365922642
205,1.417364501953126,101.87255859375,144.84375,-0.41980078125000003,-0.077880859375,0.47484863281250006,105.0496520996091,45.184875488281264,-149.75636800130218,0.4955723323093122,49.99998909285962,155.2848817407234,50.00001090714038
206,1.4241760253906262,101.917724609375,144.9609375,-0.395630859375,-0.107421875,0.47753417968750006,101.27661132812482,49.3846435546875,-150.681345621742,0.4956853015327204,49.99998184494566,155.2341474231906,50.00001815505434
207,1.425122070312502,101.910400390625,144.90234375,-0.390259765625,-0.1141357421875,0.48693359375000006,97.80493164062491,54.384826660156264,-151.6264139811146,0.49579827007220956,49.99997581677384,155.1934066087954,50.00002418322616
208,1.43004150390625,101.9580078125,144.90234375,-0.363404296875,-0.1409912109375,0.49230468750000006,94.42486572265618,59.076416015625,-152.3070882161302,0.49596184968908547,49.99995435309178,155.0710609274096,50.00004564690822
209,1.443286132812498,102.04833984375,144.90234375,-0.35534765625,-0.14501953125,0.5003613281250001,90.6204833984375,63.890960693359375,-152.870432535793,0.49612542930596126,49.99993288940972,154.9487152460238,50.00006711059028
210,1.4487731933593717,102.099609375,144.90234375,-0.3271494140625,-0.1732177734375,0.5057324218750001,86.67868041992188,68.3052978515625,-153.369486490878,0.4961760403833478,49.99991745389947,154.8671103790332,50.00008254610053
211,1.4432861328124957,102.052001953125,144.7265625,-0.3190927734375,-0.17724609375,0.5084179687500001,82.53918457031253,72.8763427734375,-153.682098388664,0.49628657968571643,49.99987285041128,154.6644979972096,50.00012714958872
1230,1.43079833984375,102.00439453125,144.375,0.0018300781250000005,-0.4337158203125,0.43053710937500006,-5.95730590820312,136.2947692871094,-131.4802246094228,0.4799889145500343,50.097102634549934,154.8539151824876,50.01667457453308
1231,1.4342041015625,101.982421875,144.43359375,0.023314453125,-0.432373046875,0.40502441406250006,-10.92132568359375,138.6309204101564,-129.0050455729764,0.48001425522498503,50.099565058931375,154.8548407458486,50.01341291500266
1232,1.43193359375,101.956787109375,144.43359375,0.0353994140625,-0.44580078125,0.41039550781250006,-15.68765258789063,140.6560668945314,-126.39164225267041,0.48003854089264697,50.10075830009092,154.8552814233924,50.01180888909584
1233,1.4300415039062522,101.954345703125,144.55078125,0.0595693359375,-0.44580078125,0.382197265625,-20.661315917968757,142.56066894531259,-123.5966186524098,0.480053878275937,50.10306628908032,154.8562646285834,50.00865891962886
1234,1.4260681152343762,101.92138671875,144.609375,0.06896875,-0.45654296875,0.387568359375,-25.150390625,144.3230285644532,-120.71158854173942,0.48006921565922706,50.10537427806972,154.8572478337744,50.00550895016188
1235,1.427392578125,101.92626953125,144.609375,0.09582421875,-0.4552001953125,0.3593701171875,-30.087890625,146.0492248535158,-117.655385335358,0.48006026737485497,50.10648902589958,154.85779036142162,50.00396300660172
1236,1.426824951171876,101.9140625,144.55078125,0.10656640624999998,-0.4605712890625,0.366083984375,-34.61312866210938,147.5512084960938,-114.5139973958828,0.480078759429362,50.1086377480109,154.85833743494518,50.00093333050234
1237,1.4296630859375,101.92626953125,144.55078125,0.13476464843749997,-0.459228515625,0.333857421875,-39.43490600585938,148.96398925781241,-111.1869710286724,0.48009725148386906,50.11078647012222,154.85888450846878,49.99790365440296
1238,1.4228515625,101.895751953125,144.375,0.13879296874999997,-0.4659423828125,0.333857421875,-43.90951538085938,150.3550720214842,-107.80288696289499,0.4801246918227481,50.111820444403676,154.85888905434518,49.99641992186374
1239,1.4220947265625,101.9091796875,144.31640625,0.16833398437499997,-0.464599609375,0.301630859375,-48.84219360351564,151.41345214843722,-104.20101928708796,0.48015041151552645,50.11380559872218,154.8594988433218,49.9935184632546
1240,1.416796875,101.8896484375,144.2578125,0.17236230468749997,-0.46728515625,0.301630859375,-53.234832763671896,152.3946838378902,-100.60236612951101,0.4801761312083048,50.115790753040685,154.8601086322984,49.99061700464546
1241,1.416986083984374,101.90185546875,144.2578125,0.20324609375000002,-0.4686279296875,0.26671875,-57.96740722656252,153.1468811035152,-96.72565714514607,0.4801744105622042,50.11674193307772,154.8607138753986,49.98919927857554
1242,1.41414794921875,101.87744140625,144.19921875,0.20593164062500002,-0.469970703125,0.2653759765625,-62.338348388671896,153.87738037109338,-92.81117757160554,0.4801809699970372,50.118559726434064,154.8629813133986,49.98643330768374
1243,1.422283935546874,101.898193359375,144.31640625,0.23815820312500002,-0.469970703125,0.23180664062499998,-66.93591308593753,154.3475036621092,-88.77534993491324,0.48018752943187015,50.1203775197904,154.8652487513986,49.98366733679194
1244,1.4241760253906262,101.885986328125,144.19921875,0.24084375000000002,-0.46728515625,0.22912109374999998,-71.16702270507815,154.72601318359358,-84.78854370121852,0.4801958095128038,50.1212441331097,154.86691094629842,49.982319091970055
1342,1.438934326171874,101.86767578125,145.01953125,-0.18347265625000003,0.4739990234375,-0.2744189453125,62.357635498046854,-153.9617614746096,92.79831949876296,0.4814416327975312,50.04178129511719,155.0069091644174,49.98138319146638
1343,1.4377990722656218,101.849365234375,145.078125,-0.18078710937500003,0.480712890625,-0.2771044921875,66.66830444335935,-154.4463500976564,88.989115397177,0.4814403028818708,50.038498479261605,155.0056566636422,49.98392511504128
1344,1.427960205078122,101.78955078125,145.13671875,-0.21435644531249998,0.48876953125,-0.24756347656250002,71.2634582519531,-154.7067260742188,84.94926961263926,0.4814360750605702,50.0368461674984,155.0045488697248,49.98521808343312
1345,1.428338623046874,101.787109375,145.25390625,-0.21167089843749998,0.494140625,-0.2502490234375,75.3523254394531,-154.7115478515624,81.00666300454535,0.4814318472392696,50.0351938557352,155.00344107580742,49.98651105182496
1346,1.4190673828125,101.802978515625,145.25390625,-0.24658300781249998,0.49951171875,-0.22742187500000002,79.65576171874997,-154.6777954101562,76.90252685542002,0.48142344512966656,50.0318762163913,155.0018243087024,49.9891315463181
1347,1.4196350097656238,101.842041015625,145.1953125,-0.24926855468749998,0.4954833984375,-0.23279296875000002,83.6650695800781,-154.6536865234374,72.68909708654698,0.48141927084136416,50.0302108888106,155.0013153355148,49.9904590724194
1348,1.413580322265624,101.861572265625,145.1953125,-0.282837890625,0.502197265625,-0.20996582031250002,87.84555053710935,-154.43911743164057,68.29886881509591,0.4814150965530618,50.028545561229905,155.00080636232718,49.991786598520704
1349,1.4158508300781238,101.89208984375,145.1953125,-0.282837890625,0.4981689453125,-0.21130859375000002,91.53421020507811,-154.06784057617202,63.886942545595254,0.4814189981691504,50.02521020912924,154.999614467028,49.99446722817438
1350,1.416229248046872,101.875,145.13671875,-0.3137216796875,0.5048828125,-0.187138671875,95.50494384765629,-153.7158508300784,59.29339599614698,0.481422899785239,50.02187485702858,154.9984225717288,49.99714785782806
1351,1.4194458007812458,101.85546875,145.1953125,-0.31237890625,0.4981689453125,-0.1857958984375,99.1502075195312,-153.0166931152346,54.617879231858375,0.48143097568963,50.02020483250861,154.99773964961722,49.99850096138044
1352,1.4211486816406218,101.842041015625,145.13671875,-0.339234375,0.507568359375,-0.1643115234375,102.97628784179676,-152.13912963867202,50.00263468435506,0.48145391476568716,50.016867945486844,154.9965945823798,50.00122422881297
1353,1.425689697265622,101.8212890625,145.1953125,-0.336548828125,0.4981689453125,-0.160283203125,106.37322998046861,-151.11209106445318,45.34238688162102,0.4814768538417444,50.01353105846506,154.9954495151424,50.003947496245516
1354,1.430041503906248,101.824951171875,145.13671875,-0.3593759765625,0.507568359375,-0.141484375,110.01126098632801,-149.9283447265626,40.66526285818402,0.48149171701341054,50.01186419596324,154.9949873700166,50.005317660125684
1355,1.429852294921874,101.837158203125,145.13671875,-0.35534765625,0.4981689453125,-0.13611328125,113.32382202148419,-148.6312866210938,35.95840454112782,0.48151260902424486,50.008541045082765,154.9939664602314,50.00806698204669
1356,1.426446533203124,101.824951171875,145.078125,-0.3781748046875,0.5089111328125,-0.1186572265625,116.744873046875,-147.0931396484376,31.214579264435578,0.48153350103507897,50.00521789420228,154.99294555044622,50.010816303967715
1357,1.42587890625,101.807861328125,145.078125,-0.3754892578125,0.4981689453125,-0.1106005859375,119.85733032226581,-145.50436401367202,26.4506632488111,0.481539529874247,50.00356160582362,154.9923867857868,50.01219546200858
1358,1.424365234375,101.79443359375,145.01953125,-0.3969736328125,0.5089111328125,-0.0971728515625,123.0276489257814,-143.6552124023438,21.6642456055485,0.48154741281110824,50.00026658150284,154.9918197226072,50.014955144812646
1359,1.427392578125,101.790771484375,145.01953125,-0.395630859375,0.4954833984375,-0.0864306640625,125.91348266601581,-141.80123901367182,16.84327189132165,0.4815552957479694,49.996971557182064,154.9912526594276,50.0177148276167
1360,1.42852783203125,101.778564453125,145.01953125,-0.41711523437500003,0.5048828125,-0.074345703125,128.7752075195314,-139.67724609375,11.97488403321367,0.48155714984566256,49.99533282123994,154.9912443609074,50.01909535237989
1509,1.421716308593752,101.86279296875,144.66796875,0.2636708984375,0.2054443359375,-0.43420898437499994,-90.22268676757812,-62.278076171875,154.007568359366,0.47993455029172216,49.99402073011576,155.0328660756772,50.01858058485239
1510,1.4266357421875,101.8798828125,144.78515625,0.2663564453125,0.1947021484375,-0.43823730468749994,-86.46170043945312,-66.9937744140625,154.401346842442,0.47992495880366876,49.99582617685864,155.03312708585582,50.01697790552272
1511,1.4285278320312478,101.865234375,144.84375,0.24218652343750002,0.2242431640625,-0.43555175781249994,-81.72189331054688,-71.19113159179685,154.7107442220036,0.4799039587194702,49.99947315895396,155.03317744947282,50.013762910113904
1512,1.430609130859374,101.871337890625,144.90234375,0.24487207031250002,0.2135009765625,-0.43555175781249994,-77.74151611328126,-75.48251342773435,154.837717692054,0.47988295863527153,50.00312014104928,155.0332278130898,50.01054791470508
1513,1.42398681640625,101.84326171875,144.9609375,0.21533105468749997,0.2430419921875,-0.44226562499999994,-73.19940185546876,-79.55691528320312,154.8610229492204,0.4798715500391264,50.00496167640172,155.03301716652817,50.008935598625925
1514,1.42020263671875,101.8310546875,144.66796875,0.21264550781250002,0.233642578125,-0.44629394531249994,-69.1177673339844,-83.76150512695312,154.67538452148202,0.4798658960781272,50.00867093346916,155.03280005395482,50.00570937246322
1515,1.40128173828125,101.8212890625,144.609375,0.19250390624999997,0.2645263671875,-0.44763671874999994,-64.56118774414065,-87.505615234375,154.4158121744756,0.47986024211712797,50.012380190536604,155.0325829413814,50.00248314630052
1516,1.40128173828125,101.81884765625,144.66796875,0.19518945312499997,0.260498046875,-0.44092285156249994,-60.682067871093764,-91.56072998046878,153.980244954429,0.479865996752274,50.014247912251605,155.03257647536958,50.000869236216985
1517,1.40052490234375,101.827392578125,144.66796875,0.17236230468749997,0.2900390625,-0.44495117187499994,-56.041107177734375,-95.33135986328118,153.401631673184,0.47989154987464155,50.018000153761875,155.0328951872374,49.997646983239726
1518,1.4099853515624978,101.832275390625,144.66796875,0.17773339843749997,0.287353515625,-0.42883789062499994,-51.626770019531264,-99.23699951171861,152.660685221368,0.47991710299700924,50.021752395272166,155.0332138991052,49.99442473026246
1519,1.412823486328124,101.84326171875,144.609375,0.15490624999999997,0.314208984375,-0.43286621093749994,-46.978576660156264,-102.58572387695297,151.79517618816857,0.47993690148423085,50.02363691506744,155.03353907698482,49.992816387368734
1520,1.425689697265624,101.85791015625,144.66796875,0.14819238281249997,0.308837890625,-0.42212402343749994,-42.378601074218764,-106.3515319824218,150.8332316081008,0.4799566999714524,50.02552143486272,155.03386425486443,49.991208044475016
1521,1.424554443359376,101.866455078125,144.609375,0.12670800781249997,0.330322265625,-0.43018066406249994,-37.691833496093764,-109.78704833984361,149.57474772138738,0.4799746472217482,50.02929838459728,155.0346120220858,49.98800324342158
1522,1.421527099609376,101.87255859375,144.609375,0.11596582031249998,0.322265625,-0.41943847656249994,-33.06533813476564,-113.34310913085919,148.1426798502954,0.4799727959848224,50.03119081453656,155.0350346114276,49.986406785261856
1523,1.420391845703128,101.871337890625,144.609375,0.0971669921875,0.3424072265625,-0.42749511718749994,-28.320709228515636,-116.6146850585936,146.58765665694142,0.4799709447478966,50.03308324447584,155.0354572007694,49.98481032710214
1524,1.4202026367187521,101.878662109375,144.7265625,0.08508203125,0.3343505859375,-0.41809570312499994,-23.5977783203125,-120.07189941406241,144.8204752604616,0.47996756542406527,50.03686761324094,155.035860096453,49.981635670760774
1681,1.41490478515625,101.864013671875,143.84765625,0.43688867187499997,-0.1396484375,-0.2824755859375,-154.56930541992202,69.64093017578124,84.79416910808905,0.4762773987204164,50.10433723598164,155.0264601437874,49.980781995782806
1682,1.416796874999998,101.8896484375,143.90625,0.43420312499999997,-0.1141357421875,-0.310673828125,-154.19079589843759,65.29891967773438,88.80669148767558,0.4762770082781656,50.10271308906406,155.0278334840526,49.9818814537292
1683,1.415472412109374,101.88232421875,143.90625,0.42480371093749997,-0.11279296875,-0.305302734375,-153.62423706054702,60.732696533203146,92.67938232425531,0.4762609407369848,50.099449196910676,155.0299802857328,49.984044020363704
1684,1.416986083984374,101.89697265625,143.90625,0.42346093749999997,-0.0899658203125,-0.332158203125,-152.9805297851564,56.255676269531264,96.53117879233032,0.476244873195804,50.0961853047573,155.03212708741302,49.98620658699819
1685,1.416418457031248,101.893310546875,143.90625,0.41003320312499997,-0.0859375,-0.3281298828125,-152.13671875,51.600250244140646,100.22546386717165,0.476229196096874,50.09454555952151,155.032900548828,49.9872696956863
1686,1.4130126953125,101.87744140625,143.96484375,0.41003320312499997,-0.0631103515625,-0.35095703125,-151.15548706054682,47.00991821289064,103.9213562011328,0.476221962869004,50.09125889315328,155.0333004327612,49.98935534305552
1687,1.409417724609376,101.871337890625,143.90625,0.39660546875,-0.056396484375,-0.3455859375,-149.9452209472656,42.30386352539064,107.4589335123048,0.476214729641134,50.08797222678506,155.03370031669442,49.99144099042475
1688,1.4071472167968762,101.864013671875,143.96484375,0.40063378906249997,-0.034912109375,-0.364384765625,-148.6770935058594,37.662902832031264,110.99088541658739,0.476223173512194,50.086325305652636,155.0333267392126,49.99246352910586
1689,1.406201171875,101.845703125,144.0234375,0.3872060546875,-0.024169921875,-0.3549853515625,-147.1341247558594,32.90621948242188,114.3709513345536,0.4762088305415876,50.083032248203956,155.0324809131064,49.9944641316655
1690,1.406768798828126,101.84326171875,144.08203125,0.3925771484375,-0.00537109375,-0.3710986328125,-145.5549926757814,28.23150634765626,117.72047932935259,0.4761944875709812,50.079739190755284,155.0316350870002,49.99646473422514
1691,1.41376953125,101.8359375,144.08203125,0.3804921875,0.008056640625,-0.3603564453125,-143.6937866210938,23.445892333984382,120.8771362303934,0.4761717007293148,50.07809305443902,155.0311628383758,49.99744279810367
1692,1.417364501953124,101.844482421875,144.08203125,0.38586328125,0.0228271484375,-0.375126953125,-141.83499145507818,18.69403076171875,123.96628824862918,0.476127174555541,50.074809078629976,155.0307276798246,49.99935064054216
1693,1.420013427734374,101.8310546875,144.0234375,0.36975,0.0362548828125,-0.3670703125,-139.67965698242182,13.84091186523438,126.8448893228684,0.47608264838176717,50.07152510282094,155.0302925212734,50.00125848298067
1694,1.416796874999998,101.8359375,144.0234375,0.37512109375,0.0469970703125,-0.38318359375,-137.591827392578,9.01190185546876,129.5892842610404,0.47606090904965975,50.06988726332816,155.0303296113466,50.002188261540645
1695,1.4114990234374978,101.827392578125,144.0234375,0.356322265625,0.0604248046875,-0.3778125,-135.217102050781,4.08404541015625,132.1448262532466,0.4760391697175524,50.06824942383538,155.03036670141978,50.00311804010063
1696,1.4071472167968717,101.851806640625,144.0234375,0.3603505859375,0.064453125,-0.396611328125,-132.90747070312483,-0.85104370117187,134.5814310709728,0.4759772700508278,50.06498911797767,155.030419001089,50.00492563467252
