,Ipv,Vpv,Vdc,ia,ib,ic,va,vb,vc,Iabc,If,Vabc,Vf
203,1.953582763671876,75.147705078125,143.73046875,0.12267968749999998,0.2913818359375,-0.3684130859375,-53.283050537109396,-99.02725219726558,152.1101989746244,0.41308425150857814,50.00000243948428,154.809440853251,49.99999756051572
204,1.920849609375002,75.12939453125,143.7890625,0.11193749999999998,0.2967529296875,-0.3657275390625,-48.74816894531252,-101.56832885742195,151.6545410156272,0.4130164120869938,50.00000365922642,154.809440839237,49.99999634077358
205,1.9229309082031256,75.057373046875,143.73046875,0.10119531249999998,0.3115234375,-0.364384765625,-43.950500488281264,-105.33172607421889,151.20049031578301,0.4129469971615555,50.00001090714038,154.80880287300698,49.99998909285962
206,1.91971435546875,75.06591796875,143.7890625,0.0891103515625,0.3155517578125,-0.3603564453125,-39.311950683593764,-108.78652954101581,149.9596862793082,0.41287758223611704,50.00001815505434,154.808164906777,49.99998184494566
207,1.923687744140624,75.062255859375,143.73046875,0.0783681640625,0.3289794921875,-0.3603564453125,-34.516693115234396,-112.01953125000018,148.6047668457048,0.412876006732263,50.00002418322616,154.80752695456098,49.99997581677384
208,1.9191467285156238,75.0732421875,143.7890625,0.0676259765625,0.3330078125,-0.3549853515625,-29.825103759765643,-115.0476074218752,147.1260884602816,0.412849932285776,50.00004564690822,154.8016060676708,49.99995435309178
209,1.952447509765624,75.072021484375,143.671875,0.055541015625,0.346435546875,-0.353642578125,-24.95993041992188,-118.3770446777344,145.3862304687306,0.41282385783928904,50.00006711059028,154.7956851807806,49.99993288940972
210,1.948663330078124,75.10009765625,143.73046875,0.04211328125,0.3477783203125,-0.3496142578125,-20.287628173828143,-121.3544921875,143.6945902506292,0.412799358896656,50.00008254610053,154.7904022461064,49.99991745389947
211,1.9520690917968762,75.084228515625,143.671875,0.03137109375,0.362548828125,-0.348271484375,-15.434509277343759,-124.39221191406241,141.9282124837092,0.4127119399291768,50.00012714958872,154.76977867555541,49.99987285041128
212,1.9463928222656262,75.086669921875,143.671875,0.017943359375000002,0.3638916015625,-0.3415576171875,-10.64166259765625,-127.40823364257801,140.1128133138108,0.4126245209616976,50.00017175307692,154.74915510500438,49.99982824692308
213,1.944122314453126,75.06103515625,143.61328125,0.0058583984375000005,0.3759765625,-0.3388720703125,-5.735504150390627,-130.40014648437483,137.843363444039,0.4125616009368514,50.00020092105488,154.7338144691276,49.99979907894512
214,1.963043212890626,75.047607421875,143.73046875,-0.0048837890624999995,0.3773193359375,-0.3308154296875,-0.945068359375006,-132.87612915039043,135.4758707682712,0.41239909499945543,50.00027704918208,154.69400119259723,49.99972295081792
215,1.966827392578126,75.0146484375,143.73046875,-0.0129404296875,0.39208984375,-0.3241015625,4.129852294921874,-135.4268493652342,133.0376586914544,0.41223658906205934,50.000353177309286,154.6541879160668,49.999646822690714
216,1.96361083984375,75.167236328125,143.73046875,-0.025025390624999998,0.3934326171875,-0.316044921875,8.973327636718754,-137.6352233886718,130.44354248053978,0.4121370031495095,50.00040013745852,154.62971527541322,49.99959986254148
217,1.9685302734375,75.15625,143.73046875,-0.0344248046875,0.408203125,-0.310673828125,13.884307861328125,-139.9135131835938,127.29894002286719,0.4119096000019306,50.0005156525218,154.57172327725561,49.99948434747822
218,1.975152587890624,75.208740234375,143.84765625,-0.0451669921875,0.410888671875,-0.3026171875,18.694030761718743,-141.80123901367202,124.0916544597012,0.41168219685435153,50.000631167585084,154.513731279098,49.99936883241496
219,1.963421630859374,75.1611328125,143.7890625,-0.057251953125,0.421630859375,-0.29724609375,23.607421875,-143.8022766113284,121.2942199707696,0.4115543796193224,50.00069972249912,154.480211921594,49.999300277500936
220,1.963043212890626,75.146484375,143.84765625,-0.0706796875,0.421630859375,-0.2905322265625,28.754669189453125,-145.4223937988284,118.32963053393141,0.41125978582233563,50.00086198084206,154.40332328003,49.999138019158025
221,1.95150146484375,74.94140625,143.90625,-0.081421875,0.4296875,-0.2851611328125,33.892272949218736,-146.799011230469,115.09100341804401,0.4109651920253488,50.00102423918501,154.326434638466,49.9989757608151
222,1.945257568359376,74.976806640625,143.90625,-0.0935068359375,0.4296875,-0.2744189453125,38.670654296875,-147.9297180175782,112.06935628258739,0.4107984154633912,50.0011179426139,154.283065354406,49.9988820573862
223,1.939013671875,74.918212890625,143.90625,-0.10559179687500002,0.437744140625,-0.267705078125,43.42251586914064,-149.16891479492202,109.12083943687699,0.4106316389014336,50.001211646042805,154.239696070346,49.998788353957295
224,1.9229309082031238,75.008544921875,143.7890625,-0.12170507812500002,0.432373046875,-0.2636767578125,48.029724121093764,-150.1814880371094,105.55674235026814,0.4102713306477,50.00142751452864,154.14754016503662,49.998572485471435
225,1.9155517578124979,75.045166015625,143.671875,-0.13244726562500003,0.4364013671875,-0.25427734375,52.241546630859375,-151.21334838867182,101.72744750975093,0.410077798955924,50.00154967958558,154.09875354378718,49.99845032041448
226,1.92501220703125,75.126953125,143.61328125,-0.14721777343750003,0.437744140625,-0.24487792968750002,56.349700927734375,-152.3416442871092,97.84913126623016,0.40988426726414795,50.00167184464253,154.0499669225378,49.99832815535752
1003,1.967395019531248,74.981689453125,144.19921875,0.12267968749999998,0.29541015625,-0.3845263671875,-54.710296630859354,-97.52044677734368,153.6419169107968,0.41591679540856463,50.277355903600935,155.2433226458078,50.01522351954306
1004,1.9743957519531221,74.957275390625,144.140625,0.11059472656249998,0.3048095703125,-0.38318359375,-50.1368408203125,-100.1290283203125,152.8286437988194,0.41591710441578045,50.27621475521546,155.2459667204532,50.013735083780844
1005,1.9704223632812456,74.903564453125,144.140625,0.098509765625,0.3182373046875,-0.380498046875,-46.332458496093736,-103.7767028808593,151.79276529947043,0.4159280195556182,50.27401971203706,155.2474138324512,50.01078470133969
1006,1.964556884765622,74.814453125,144.0234375,0.087767578125,0.3209228515625,-0.380498046875,-41.3804931640625,-107.63171386718739,150.2329203287914,0.415938934695456,50.27182466885866,155.2488609444492,50.00783431889852
1007,1.9603942871093742,74.830322265625,144.08203125,0.0783681640625,0.3330078125,-0.375126953125,-36.72265625,-111.1443786621094,149.0130106608344,0.41594954082807806,50.270770774065745,155.24766398180182,50.00637237221957
1008,1.9473388671875,74.864501953125,144.0234375,0.06896875,0.3397216796875,-0.3710986328125,-30.953399658203118,-114.69561767578121,147.6805928548572,0.4159464716830062,50.26875192695702,155.2463893867236,50.003480735701324
