,Ipv,Vpv,Vdc,ia,ib,ic,va,vb,vc,Iabc,If,Vabc,Vf
203,1.4315551757812544,101.42822265625,144.43359375,0.46508691406249997,-0.4605712890625,-0.059575195312499996,-141.2274475097656,126.17144775390639,21.389404296854917,0.5137696621509111,50.00000243948428,155.31009204095818,49.99999756051572
204,1.4266357421875042,101.41357421875,144.43359375,0.47582910156249997,-0.459228515625,-0.074345703125,-143.03079223632818,122.99630737304699,26.147694905541762,0.513708820439003,50.00000365922642,155.3100920450848,49.99999634077358
205,1.4319335937500042,101.412353515625,144.4921875,0.47582910156249997,-0.437744140625,-0.095830078125,-144.6846618652346,119.91760253906259,30.98474121084906,0.51345949689505,50.00001090714038,155.3080607142036,49.99998909285962
206,1.4359069824218782,101.39404296875,144.4921875,0.48388574218749997,-0.4337158203125,-0.1079150390625,-146.1721801757814,116.590576171875,35.67713419584767,0.513210173351097,50.00001815505434,155.3060293833224,49.99998184494566
207,1.438934326171878,101.33544921875,144.55078125,0.48388574218749997,-0.4095458984375,-0.1293994140625,-147.38003540039057,113.39855957031259,40.46355183908432,0.513021691519052,50.00002418322616,155.3039980483146,49.99997581677384
208,1.4447998046875021,101.32568359375,144.609375,0.49059960937499997,-0.4041748046875,-0.141484375,-148.56619262695298,109.86178588867199,45.151926676315895,0.5124925569421448,50.00004564690822,155.2959634384154,49.99995435309178
209,1.4525573730468782,101.322021484375,144.66796875,0.49194238281249997,-0.3800048828125,-0.1643115234375,-149.61492919921858,106.43350219726581,49.926289876195554,0.5119634223652376,50.00006711059028,155.28792882851621,49.99993288940972
210,1.4525573730468782,101.199951171875,144.55078125,0.49865624999999997,-0.37060546875,-0.1737109375,-150.5382995605466,102.69662475585952,54.51983642566781,0.5116227696203755,50.00008254610053,155.2819255536248,49.99991745389947
211,1.4508544921875042,101.19384765625,144.4921875,0.501341796875,-0.3450927734375,-0.1965380859375,-151.3507690429686,99.05859375000014,59.165618896407025,0.5108075307764295,50.00012714958872,155.2612416974334,49.99987285041128
212,1.4493408203125042,101.19873046875,144.31640625,0.5080556640625,-0.3343505859375,-0.20190917968750002,-151.89080810546858,95.02999877929695,63.63219197586413,0.5099922919324837,50.00017175307692,155.240557841242,49.99982824692308
213,1.4415832519531282,101.13037109375,144.2578125,0.5080556640625,-0.3115234375,-0.22473632812500002,-152.3922729492186,91.20150756835936,68.1453755696479,0.5095177058334002,50.00020092105488,155.225877259942,49.99979907894512
215,1.447637939453124,101.151123046875,144.2578125,0.5093984375,-0.2779541015625,-0.256962890625,-152.6695251464842,83.08163452148435,76.87118530278289,0.5073562324412279,50.000353177309286,155.1429379161456,49.999646822690714
216,1.4499084472656238,101.221923828125,144.2578125,0.5093984375,-0.265869140625,-0.2636767578125,-152.5779113769528,78.77096557617188,81.08943684899818,0.5067500818442252,50.00040013745852,155.1161488255474,49.99959986254148
217,1.454449462890624,101.18896484375,144.31640625,0.5107412109375,-0.24169921875,-0.289189453125,-152.4115600585936,74.63870239257812,85.3792114257962,0.5054741220058757,50.0005156525218,155.0463051428024,49.99948434747822
