,Ipv,Vpv,Vdc,ia,ib,ic,va,vb,vc,Iabc,If,Vabc,Vf
203,1.4877502441406238,101.75048828125,144.375,0.20324609374999997,0.2698974609375,-0.45569335937499994,-57.046447753906264,-94.73104858398445,154.1007893880294,0.4317502143578144,50.00000243948428,155.06609856130063,49.99999756051572
204,1.480749511718748,101.7822265625,144.31640625,0.18713281249999997,0.281982421875,-0.45569335937499994,-52.608001708984375,-98.61740112304696,153.35341389974278,0.4319720088126656,50.00000365922642,155.0660985608344,49.99999634077358
205,1.503643798828124,101.705322265625,144.43359375,0.17101953124999997,0.298095703125,-0.45569335937499994,-47.9188232421875,-102.10595703125,152.5184427897144,0.4323864641398938,50.00001090714038,155.06620862092558,49.99998909285962
206,1.525970458984374,101.641845703125,144.609375,0.15490624999999997,0.3101806640625,-0.45569335937499994,-43.23446655273438,-105.65237426757821,151.58060709634782,0.432800919467122,50.00001815505434,155.0663186810168,49.99998184494566
207,1.530133056640624,101.64306640625,144.609375,0.14147851562499997,0.324951171875,-0.45166503906249994,-38.530822753906264,-109.10476684570321,150.45472208657262,0.43299358033949903,50.00002418322616,155.0664287415742,49.99997581677384
208,1.530133056640624,101.568603515625,144.7265625,0.12536523437499997,0.3343505859375,-0.45166503906249994,-33.72109985351562,-112.52581787109379,149.086944580065,0.4333476141610376,50.00004564690822,155.0624451212246,49.99995435309178
209,1.53372802734375,101.54296875,144.78515625,0.11059472656249998,0.3450927734375,-0.44763671874999994,-28.918609619140618,-115.72747802734379,147.5817464192694,0.43370164798257616,50.00006711059028,155.058461500875,49.99993288940972
210,1.527105712890626,101.531982421875,144.78515625,0.09582421875,0.351806640625,-0.44360839843749994,-24.20050048828124,-118.97735595703139,145.8708190918062,0.4338630209317378,50.00008254610053,155.054367819968,49.99991745389947
211,1.512725830078126,101.5478515625,144.78515625,0.082396484375,0.362548828125,-0.43823730468749994,-19.422119140624982,-122.1573181152344,143.92603556317482,0.43412490838815165,50.00012714958872,155.03624398244202,49.99987285041128
212,1.489453125,101.57958984375,144.7265625,0.0676259765625,0.3692626953125,-0.43555175781249994,-14.622039794921857,-125.115478515625,141.8872273763412,0.4343867958445654,50.00017175307692,155.018120144916,49.99982824692308
213,1.482073974609376,101.593017578125,144.78515625,0.055541015625,0.3800048828125,-0.43018066406249994,-9.70623779296874,-127.87112426757798,139.8267211914582,0.43448731035181754,50.00020092105488,155.00408998829698,49.99979907894512
214,1.493994140625002,101.593017578125,144.78515625,0.0434560546875,0.389404296875,-0.42749511718749994,-5.00741577148437,-130.588195800781,137.6255798340374,0.43463634721649064,50.00027704918208,154.96585584582,49.99972295081792
215,1.50345458984375,101.57958984375,144.84375,0.03137109375,0.40283203125,-0.42212402343749994,-0.096435546875,-133.0786437988278,135.3890787760948,0.43478538408116363,50.000353177309286,154.927621703343,49.999646822690714
